t_s,vrms,irms,power,event,event_t_s,delta_va,direction,cluster,fragments
470.019989,0.000014,0.0012,0.2955,0,,,,,
471.020203,0.000014,0.0013,0.3046,0,,,,,
472.020416,0.000014,0.0013,0.2999,0,,,,,
473.020630,0.000014,0.0013,0.3020,0,,,,,
474.019684,0.000014,0.0013,0.3068,0,,,,,
475.019897,0.000013,0.0012,0.2808,0,,,,,
476.020142,0.000014,0.0013,0.3149,0,,,,,
477.020355,0.000014,0.0012,0.2939,0,,,,,
478.020569,0.000014,0.0013,0.3057,0,,,,,
479.019623,0.000013,0.0012,0.2848,0,,,,,
480.019836,0.000014,0.0013,0.3015,0,,,,,
481.020050,0.000013,0.0012,0.2843,0,,,,,
482.020264,0.000013,0.0012,0.2905,0,,,,,
483.020477,0.000014,0.0013,0.2972,0,,,,,
484.019562,0.000014,0.0013,0.3018,0,,,,,
485.019745,0.000014,0.0013,0.2989,0,,,,,
486.019958,0.000013,0.0012,0.2897,0,,,,,
487.020203,0.000014,0.0013,0.3136,0,,,,,
488.020416,0.000013,0.0012,0.2930,0,,,,,
489.020630,0.000014,0.0013,0.3053,0,,,,,
490.019684,0.000013,0.0012,0.2922,0,,,,,
491.019897,0.000014,0.0013,0.3101,0,,,,,
492.020142,0.000014,0.0013,0.2964,0,,,,,
493.020355,0.000014,0.0013,0.3023,0,,,,,
494.020538,0.000013,0.0012,0.2902,0,,,,,
495.019623,0.000014,0.0013,0.3008,0,,,,,
496.019836,0.000014,0.0013,0.2974,0,,,,,
497.020020,0.000013,0.0012,0.2908,0,,,,,
498.020264,0.000014,0.0013,0.3092,0,,,,,
499.020477,0.000013,0.0012,0.2932,0,,,,,
500.019531,0.000014,0.0013,0.2987,0,,,,,
501.019745,0.000014,0.0013,0.2967,0,,,,,
502.019958,0.000014,0.0013,0.2995,0,,,,,
503.020203,0.000014,0.0013,0.2966,0,,,,,
504.020416,0.000013,0.0012,0.2907,0,,,,,
505.020599,0.000014,0.0013,0.3012,0,,,,,
506.019684,0.000013,0.0012,0.2856,0,,,,,
507.019897,0.000014,0.0013,0.2965,0,,,,,
508.020111,0.000014,0.0013,0.3073,0,,,,,
509.020325,0.000014,0.0013,0.3025,0,,,,,
510.020538,0.000014,0.0013,0.2999,0,,,,,
